class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Article,kind,kind,True,False,False,0,9,9
Article_component_of_Chapter,subkind,subkind,False,True,False,1,0,9
Article_component_of_Section,subkind,subkind,False,True,False,1,0,9
Article_composed_of_Item,subkind,subkind,False,True,False,2,0,9
Article_composed_of_Paragraph,subkind,subkind,False,True,False,2,0,9
Book,collective,kind,True,False,False,0,1,1
Chapter,collective,kind,True,False,False,0,3,3
Chapter_composed_by_Article,subkind,subkind,False,True,False,1,0,3
Chapter_composed_by_Section,subkind,subkind,False,True,False,1,0,3
Charter,collective,kind,True,False,False,0,1,1
Component_Book,subkind,subkind,False,True,False,1,0,1
Component_Chapter,subkind,subkind,False,True,False,1,0,3
Component_Charter,subkind,subkind,False,True,False,1,0,1
Composed_Article,subkind,subkind,False,False,True,1,2,9
Composed_Item,subkind,subkind,False,True,False,1,0,3
Composed_Letter,subkind,subkind,False,True,False,1,0,2
Composed_Section,subkind,subkind,False,True,False,1,0,3
Double_Part,subkind,subkind,False,False,True,1,2,4
Duration_Clause,subkind,subkind,False,True,False,1,0,9
General_Part,subkind,subkind,False,True,False,2,0,4
Item,kind,kind,True,False,False,0,3,3
Item_component_of_Article,subkind,subkind,False,True,False,1,0,3
Letter,kind,kind,True,False,False,0,2,2
Multiple_Part,subkind,subkind,False,True,False,1,0,4
Ordinary_Article,subkind,subkind,False,True,False,1,0,9
Part,collective,kind,True,False,False,0,4,4
Revocation_Clause,subkind,subkind,False,True,False,1,0,9
Section,collective,kind,True,False,False,0,3,3
Simple_Article,subkind,subkind,False,True,False,1,0,9
Simple_Item,subkind,subkind,False,True,False,1,0,3
Simple_Letter,subkind,subkind,False,True,False,1,0,2
Simple_Section,subkind,subkind,False,False,True,1,1,3
Special_Part,subkind,subkind,False,True,False,2,0,4
Subsection,subkind,subkind,False,True,False,2,0,3
