class_name,class_original_classification,classification_final_list
Active_Car_Rental_Agreement,phase,is
Adult,phase,is
Branch,subkind,is
Car,kind,is
Car_Agency,subkind,can
Car_Manufacturer,role,is
Car_Needing_Maintenance,phase,is
Car_Needing_Repair,phase,is
Car_Rental_Agreement,kind,can
Car_Rental_Agreement_Closed_With_Damage,role,can
Car_Returned_with_Damage,role,is
Car_Scheduled_for_Maintenance,role,is
Car_Scheduled_for_Repair,role,is
Cargo_Car,subkind,can
Child,role,can
Closed_Car_Rental_Agreement,phase,is
Corporate_Customer,role,is
Customer,rolemixin,is
Deceased_Person,phase,can
Driver,role,is
Employee,role,can
Extented_Car_Rental_Agreement,phase,is
Functional_Car,phase,is
Governmental_Agency,subkind,can
Infant,phase,is
Insurable_Item,mixin,is
Insurance_Company,role,is
Insured_Driver,role,is
Junior_Employee,role,is
Licensing_Authority,subkind,can
Living_Person,phase,is
Man,subkind,is
Mid-level_Employee,role,can
Organization,kind,is
Organization_Unit,subkind,is
Parent,role,is
Passenger_Car,subkind,can
Person,kind,is
Personal_Customer,role,is
Receiver_Branch,role,can
Sender_Branch,role,is
Senior_Employee,role,can
Service_Depot,subkind,can
Spouse,role,can
Teenage,phase,is
Trainee,role,can
Transferred_Car,role,is
Woman,subkind,can
