class_name,class_original_classification,classification_final_list
Book,kind,can
Collection,kind,is
Comment,subkind,is
Commentable,category,is
Corporate_Resource,category,can
Course,kind,is
Creatable,category,is
Creation,subkind,is
Deletable,category,is
Delete,subkind,is
Edit,subkind,can
Editable,category,is
Follow,subkind,can
Interaction,kind,is
Learning_Path,kind,is
Link,kind,can
Podcast,kind,is
Private_Interaction,subkind,is
Public_Interaction,subkind,can
Public_Resource,category,is
Resource,category,can
Search,subkind,can
Upvotable,category,can
Upvote,subkind,can
Video,kind,can
View,subkind,can
Viewable,category,can
