class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Receptor,role,role,False,True,False,1,0,12
Pessoa_com_ME,phase,phase,False,True,False,2,0,12
Pessoa,kind,kind,True,False,False,0,12,12
Órgão,category,category,False,False,True,1,3,7
Córnea,kind,kind,False,True,False,2,0,7
Homem,subkind,subkind,False,True,False,1,0,12
Mulher,subkind,subkind,False,True,False,1,0,12
Não_Funcional,phase,phase,False,True,False,2,0,7
Tecido,category,category,False,False,True,1,1,7
Pessoa_Viva,phase,phase,False,False,True,1,2,12
Doador,role,role,False,True,False,1,0,12
Pessoa_com_PCR,phase,phase,False,True,False,2,0,12
Item_Transplantado,rolemixin,rolemixin,False,True,False,1,0,7
Pessoa_Saudável,phase,phase,False,True,False,2,0,12
Pessoa_Doente,phase,phase,False,True,False,2,0,12
Coração,kind,kind,False,True,False,2,0,7
Pessoa_Morta,phase,phase,False,False,True,1,2,12
Sistema_Orgânico,category,category,True,False,False,0,1,1
Item_Captado,rolemixin,rolemixin,True,False,False,0,7,7
Captador,role,role,False,True,False,1,0,12
Sistema_Circulatório,kind,kind,False,True,False,1,0,1
Transplantador,role,role,False,True,False,1,0,12
Funcional,phase,phase,False,True,False,2,0,7
