class_name,class_original_classification,classification_final_list
Book,kind,can
Collection,kind,is
Comment,subkind,can
Commentable,category,is
Corporate_Resource,category,can
Course,kind,can
Creatable,category,is
Creation,subkind,can
Deletable,category,is
Delete,subkind,can
Edit,subkind,can
Editable,category,is
Follow,subkind,can
Interaction,kind,can
Learning_Path,kind,is
Link,kind,can
Podcast,kind,can
Private_Interaction,subkind,is
Public_Interaction,subkind,can
Public_Resource,category,is
Resource,category,is
Search,subkind,is
Upvotable,category,is
Upvote,subkind,can
Video,kind,can
View,subkind,can
Viewable,category,can
