class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Active,role,role,False,True,False,4,0,45
Alimentação_dupla,subkind,subkind,False,True,False,3,0,45
Appliance,kind,kind,False,True,False,1,0,7
Application-based,subkind,subkind,False,True,False,2,0,10
Armazenamento_de_Dados,kind,kind,False,True,False,1,0,45
Asynchronous,subkind,subkind,False,True,False,2,0,7
Backup,role,role,False,True,False,4,0,45
Bank_of_Battery,subkind,subkind,False,True,False,3,0,45
Cluster,kind,kind,False,True,False,1,0,7
Componente_de_IT,category,category,True,False,False,0,21,45
Computer_System,kind,kind,False,False,True,2,5,45
Contingency,role,role,False,True,False,4,0,45
Cooler_Redundante,subkind,subkind,False,True,False,3,0,45
Cooling,kind,kind,False,True,False,2,0,45
Cooling_Fan,subkind,subkind,False,True,False,3,0,45
DBMS-based,subkind,subkind,False,True,False,2,0,10
Data_Replication,kind,kind,False,False,True,1,7,10
Data_Storage,kind,kind,False,True,False,1,0,45
Dispositive_de_drede_dual,subkind,subkind,False,True,False,3,0,45
Dual_Network_Device,subkind,subkind,False,True,False,3,0,45
Dual_Power_Inlet,subkind,subkind,False,True,False,3,0,45
Energia,kind,kind,False,True,False,2,0,45
Fonte_Redundante,subkind,subkind,False,True,False,3,0,45
Garantia_eSuporte,kind,kind,False,True,False,2,0,45
Generator,subkind,subkind,False,True,False,3,0,45
Host-based,subkind,subkind,False,True,False,2,0,10
ITSC_Component,category,category,True,False,False,0,10,10
IT_Component,category,category,True,False,False,0,30,45
Link,subkind,subkind,False,True,False,3,0,45
Local,subkind,subkind,False,True,False,1,0,2
Local_Replication,subkind,subkind,False,True,False,2,0,10
Location,kind,kind,True,False,False,0,2,2
Management_Suite,subkind,subkind,False,True,False,3,0,45
Media_Backup/Restore,subkind,subkind,False,True,False,2,0,10
Mirroring,kind,kind,False,False,True,1,2,7
Monitoramento,kind,kind,False,True,False,2,0,45
Monitoring,kind,kind,False,False,True,2,2,45
Monitoring_Software,subkind,subkind,False,True,False,3,0,45
Network_Component,kind,kind,False,False,True,2,4,45
Network_Provider,subkind,subkind,False,True,False,3,0,45
Offline,role,role,False,False,True,3,3,45
Online,role,role,False,False,True,3,1,45
Passive,role,role,False,True,False,4,0,45
Periferico,subkind,subkind,False,True,False,3,0,45
Peripheral,subkind,subkind,False,True,False,3,0,45
Physical_Media,subkind,subkind,False,True,False,3,0,45
Plataforma,category,category,False,False,True,1,11,45
Platform,category,category,False,False,True,1,20,45
Power,kind,kind,False,False,True,2,3,45
Power_Distributor,subkind,subkind,False,True,False,3,0,45
RAID,kind,kind,False,True,False,1,0,7
Rede,category,category,False,True,False,2,0,45
Redundant_Power_Supply,subkind,subkind,False,True,False,3,0,45
Refrigeação,kind,kind,False,True,False,2,0,45
Remote,subkind,subkind,False,True,False,1,0,2
Remote_Replication,subkind,subkind,False,True,False,2,0,10
Replication_Technology,category,category,True,False,False,0,7,7
Resilient_Network,category,category,False,True,False,1,0,10
Sistema,kind,kind,False,True,False,1,0,45
Sistema_Computacional,kind,kind,False,False,True,2,5,45
Site,kind,kind,False,False,True,2,6,45
Site_Model,kind,kind,False,True,False,1,0,10
Snapshot,kind,kind,False,True,False,1,0,7
Storage-based,subkind,subkind,False,True,False,2,0,10
Synchronous,subkind,subkind,False,True,False,2,0,7
System,kind,kind,False,True,False,1,0,45
Telecom_Asset,subkind,subkind,False,True,False,3,0,45
UPS,kind,kind,True,False,False,0,2,2
UPS_Online,subkind,subkind,False,True,False,1,0,2
UPS_Standby,subkind,subkind,False,True,False,1,0,2
Warranty_And_Support,kind,kind,False,True,False,2,0,45
